team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,p_ai,transparent,heuristic,seed
0.7184666666666667,0.6515666666666666,0.6520333333333334,0.5416666666666666,0.3528115719896542,0.3575481826082511,0.5,0.06643333333333334,0.65,True,fixed,8
0.7133333333333334,0.6450666666666667,0.65,0.5412333333333333,0.35514285714285715,0.35856410256410254,0.5,0.06333333333333335,0.65,True,fixed,9
0.7132666666666667,0.6488333333333334,0.6494333333333333,0.5407,0.35656556052106114,0.35990350562028434,0.5,0.06383333333333341,0.65,True,fixed,10
0.7123333333333334,0.6450666666666667,0.6500666666666667,0.5408666666666667,0.35644884739950466,0.35986052712542305,0.5,0.06226666666666669,0.65,True,fixed,11
0.7164666666666667,0.6525,0.6503333333333333,0.5416333333333333,0.35166825548141084,0.35622757560225526,0.5,0.06396666666666673,0.65,True,fixed,12
0.7171333333333333,0.6500666666666667,0.6506666666666666,0.5408666666666667,0.3517175572519084,0.35758196721311475,0.5,0.06646666666666667,0.65,True,fixed,13
0.7149666666666666,0.6528333333333334,0.6466,0.5389,0.3525749858517261,0.35926384163315805,0.5,0.06213333333333326,0.65,True,fixed,14
0.7156,0.6548666666666667,0.6524666666666666,0.5441,0.36361020525609056,0.35976295085317256,0.5,0.060733333333333306,0.65,True,fixed,15
0.7129333333333333,0.6487666666666667,0.647,0.5427333333333333,0.35391879131255904,0.35425038639876355,0.5,0.0641666666666666,0.65,True,fixed,16
0.7113666666666667,0.6463666666666666,0.6475333333333333,0.549,0.36249290713069793,0.34948007824565014,0.5,0.06383333333333341,0.65,True,fixed,17
0.7186333333333333,0.6534,0.6515333333333333,0.5483,0.3605318538358523,0.35127391793717383,0.5,0.06523333333333337,0.65,True,fixed,18
0.7166,0.6536333333333333,0.6486333333333333,0.5387,0.35366663504411344,0.3610668585230485,0.5,0.06296666666666673,0.65,True,fixed,19
0.7186,0.657,0.6535666666666666,0.5398666666666667,0.35562397767728277,0.3624725863212118,0.5,0.06159999999999999,0.65,True,fixed,20
