team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,conf_beta,p_ai,seed
0.7724,0.6506666666666666,0.7493333333333333,0.7834666666666666,0.6095744680851064,0.1583629893238434,0.7465460526315789,0.02306666666666668,2.5,0.75,3
0.7702,0.6536,0.7458,0.7859,0.6125098347757671,0.1550013408420488,0.7459868421052633,0.024399999999999977,2.5,0.75,4
0.7712666666666667,0.6511333333333333,0.7509333333333333,0.7849333333333334,0.6161670235546038,0.1590909090909091,0.7462828947368422,0.020333333333333314,2.5,0.75,5
0.7672666666666667,0.6509,0.7497333333333334,0.7845,0.6237346830047948,0.1618353192246132,0.7469736842105263,0.01753333333333329,2.5,0.75,6
0.7711666666666667,0.6514666666666666,0.7505333333333334,0.7846666666666666,0.6123730625334046,0.15806537573281224,0.7472861842105263,0.02063333333333328,2.5,0.75,7
0.7684,0.6520666666666667,0.7506,0.7824,0.6161454156642608,0.16235900168753886,0.748125,0.017799999999999927,2.5,0.75,8
0.7668,0.6521,0.7472,0.7836333333333333,0.6230221518987342,0.16202712348322626,0.745986842105263,0.019600000000000062,2.5,0.75,9
0.7684,0.6465666666666666,0.7499,0.782,0.6164200986272158,0.16277725919011424,0.7464967105263157,0.01849999999999996,2.5,0.75,10
0.7678666666666667,0.6540333333333334,0.7448666666666667,0.7834,0.6181081787300757,0.15998388973418062,0.7452138157894737,0.02300000000000002,2.5,0.75,11
0.7683333333333333,0.6488666666666667,0.7498,0.7784666666666666,0.6085798028244072,0.1648439583889037,0.7461184210526315,0.01853333333333329,2.5,0.75,12
0.7687333333333334,0.6511333333333333,0.7482333333333333,0.7816333333333333,0.6177677743942804,0.163228939279191,0.7429605263157896,0.020500000000000074,2.5,0.75,13
0.7716333333333333,0.6445666666666666,0.7534,0.787,0.6165179778318465,0.1571984780107955,0.7478947368421052,0.018233333333333324,2.5,0.75,14
0.7686333333333333,0.6493,0.7503,0.7844333333333333,0.6192764650914431,0.1606024256963881,0.7490460526315789,0.018333333333333313,2.5,0.75,15
0.772,0.6517,0.7488,0.7801,0.6076167728237792,0.16203703703703703,0.7460361842105263,0.0232,2.5,0.75,16
